data_format,humidity,temperature,pressure,acceleration,acceleration_x,acceleration_y,acceleration_z,tx_power,battery,movement_counter,measurement_sequence_number,mac,date
5,42.23,21.7,823.18,1009.5860537864021,40,-40,1008,4,2043,91,3004,DD:51:1E:E1:15:D4,Thu May  5 20:33:42 2022
5,42.13,21.65,823.18,1009.3007480429211,32,-40,1008,4,2043,91,3005,DD:51:1E:E1:15:D4,Thu May  5 20:33:45 2022
5,42.05,21.7,823.18,1009.3007480429211,32,-40,1008,4,2127,91,3006,DD:51:1E:E1:15:D4,Thu May  5 20:33:48 2022
5,41.97,21.72,823.18,1017.2905189767572,40,-32,1016,4,2127,91,3007,DD:51:1E:E1:15:D4,Thu May  5 20:33:51 2022
5,41.93,21.71,823.18,1009.3007480429211,32,-40,1008,4,2127,91,3008,DD:51:1E:E1:15:D4,Thu May  5 20:33:54 2022
5,41.85,21.66,823.18,1009.5860537864021,40,-40,1008,4,2127,91,3009,DD:51:1E:E1:15:D4,Thu May  5 20:33:57 2022
5,41.84,21.7,823.18,1009.3007480429211,32,-40,1008,4,2127,91,3010,DD:51:1E:E1:15:D4,Thu May  5 20:34:00 2022
5,41.84,21.7,823.18,1001.3111404553532,32,-40,1000,4,2127,91,3011,DD:51:1E:E1:15:D4,Thu May  5 20:34:03 2022
5,41.87,21.66,823.18,1001.0234762481847,32,-32,1000,4,2127,91,3012,DD:51:1E:E1:15:D4,Thu May  5 20:34:06 2022
5,41.91,21.67,823.18,1009.015361627364,32,-32,1008,4,2127,91,3013,DD:51:1E:E1:15:D4,Thu May  5 20:34:09 2022
5,41.94,21.68,823.18,1009.3007480429211,32,-40,1008,4,2127,91,3014,DD:51:1E:E1:15:D4,Thu May  5 20:34:12 2022
5,41.91,21.71,823.18,1009.3007480429211,32,-40,1008,4,2127,91,3015,DD:51:1E:E1:15:D4,Thu May  5 20:34:15 2022
5,42.17,21.7,823.18,1001.3111404553532,40,-32,1000,4,2127,91,3016,DD:51:1E:E1:15:D4,Thu May  5 20:34:18 2022
5,42.41,21.73,823.18,1017.2905189767572,32,-40,1016,4,2127,91,3017,DD:51:1E:E1:15:D4,Thu May  5 20:34:21 2022
5,42.52,21.68,823.18,1001.5987220439132,40,-40,1000,4,2127,91,3018,DD:51:1E:E1:15:D4,Thu May  5 20:34:24 2022
5,43.81,21.68,823.18,1017.5735845628069,40,-40,1016,4,2127,91,3019,DD:51:1E:E1:15:D4,Thu May  5 20:34:27 2022
5,44.6,21.68,823.18,1009.3007480429211,40,-32,1008,4,2127,91,3020,DD:51:1E:E1:15:D4,Thu May  5 20:34:30 2022
5,47.01,21.63,823.18,1009.015361627364,32,-32,1008,4,2127,91,3021,DD:51:1E:E1:15:D4,Thu May  5 20:34:33 2022
5,48.97,21.68,823.18,1001.5987220439132,40,-40,1000,4,2127,91,3022,DD:51:1E:E1:15:D4,Thu May  5 20:34:36 2022
5,48.71,21.62,823.18,1009.3007480429211,32,-40,1008,4,2127,91,3023,DD:51:1E:E1:15:D4,Thu May  5 20:34:39 2022
5,47.95,21.68,823.18,1017.2905189767572,40,-32,1016,4,2127,91,3024,DD:51:1E:E1:15:D4,Thu May  5 20:34:42 2022
5,47.08,21.66,823.18,1017.2905189767572,32,-40,1016,4,2127,91,3025,DD:51:1E:E1:15:D4,Thu May  5 20:34:45 2022
5,46.54,21.68,823.18,1009.5860537864021,40,-40,1008,4,2127,91,3026,DD:51:1E:E1:15:D4,Thu May  5 20:34:48 2022
5,45.91,21.66,823.18,1017.5735845628069,40,-40,1016,4,2088,91,3027,DD:51:1E:E1:15:D4,Thu May  5 20:34:51 2022
5,45.25,21.68,823.18,1009.3007480429211,32,-40,1008,4,2088,91,3028,DD:51:1E:E1:15:D4,Thu May  5 20:34:54 2022
5,44.68,21.67,823.18,1009.5860537864021,40,-40,1008,4,2088,91,3029,DD:51:1E:E1:15:D4,Thu May  5 20:34:57 2022
5,44.28,21.67,823.18,1009.3007480429211,32,-40,1008,4,2088,91,3030,DD:51:1E:E1:15:D4,Thu May  5 20:35:00 2022
5,44.09,21.73,823.18,1017.2905189767572,32,-40,1016,4,2088,91,3031,DD:51:1E:E1:15:D4,Thu May  5 20:35:03 2022
5,43.78,21.79,823.18,1001.3111404553532,32,-40,1000,4,2088,91,3032,DD:51:1E:E1:15:D4,Thu May  5 20:35:06 2022
5,43.48,21.66,823.18,1017.2905189767572,40,-32,1016,4,2088,91,3033,DD:51:1E:E1:15:D4,Thu May  5 20:35:09 2022
5,43.06,21.75,823.18,1017.0073746045306,32,-32,1016,4,2088,91,3034,DD:51:1E:E1:15:D4,Thu May  5 20:35:12 2022
5,42.79,21.71,823.18,1009.5860537864021,40,-40,1008,4,2088,91,3035,DD:51:1E:E1:15:D4,Thu May  5 20:35:15 2022
5,42.68,21.73,823.18,1009.5860537864021,40,-40,1008,4,2088,91,3036,DD:51:1E:E1:15:D4,Thu May  5 20:35:18 2022
5,42.72,21.71,823.18,1017.5735845628069,40,-40,1016,4,2088,91,3037,DD:51:1E:E1:15:D4,Thu May  5 20:35:21 2022
5,42.7,21.73,823.18,1009.015361627364,32,-32,1008,4,2088,91,3038,DD:51:1E:E1:15:D4,Thu May  5 20:35:24 2022
5,42.58,21.67,823.18,1025.9044789842767,48,-40,1024,4,2088,91,3039,DD:51:1E:E1:15:D4,Thu May  5 20:35:27 2022
5,42.52,21.73,823.18,992.4192662378134,24,-16,992,4,2088,92,3040,DD:51:1E:E1:15:D4,Thu May  5 20:35:30 2022
5,42.51,21.7,823.18,1009.5860537864021,40,-40,1008,4,2088,92,3041,DD:51:1E:E1:15:D4,Thu May  5 20:35:33 2022
5,44.16,21.71,823.18,1009.3007480429211,32,-40,1008,4,2088,92,3042,DD:51:1E:E1:15:D4,Thu May  5 20:35:36 2022
5,47.26,21.67,823.18,1009.5860537864021,40,-40,1008,4,2088,92,3043,DD:51:1E:E1:15:D4,Thu May  5 20:35:39 2022
5,47.84,21.65,823.18,1017.5735845628069,40,-40,1016,4,2088,92,3044,DD:51:1E:E1:15:D4,Thu May  5 20:35:42 2022
5,47.85,21.68,823.18,1009.3007480429211,32,-40,1008,4,2088,92,3045,DD:51:1E:E1:15:D4,Thu May  5 20:35:45 2022
5,47.21,21.63,823.18,1001.5987220439132,40,-40,1000,4,2088,92,3046,DD:51:1E:E1:15:D4,Thu May  5 20:35:48 2022
5,46.64,21.7,823.18,1009.3007480429211,32,-40,1008,4,2123,92,3047,DD:51:1E:E1:15:D4,Thu May  5 20:35:51 2022
5,45.79,21.68,823.18,1017.5735845628069,40,-40,1016,4,2123,92,3048,DD:51:1E:E1:15:D4,Thu May  5 20:35:54 2022
5,45.04,21.65,823.18,1009.9346513512644,48,-40,1008,4,2123,92,3049,DD:51:1E:E1:15:D4,Thu May  5 20:35:57 2022
5,44.4,21.64,823.18,1001.5987220439132,40,-40,1000,4,2123,92,3050,DD:51:1E:E1:15:D4,Thu May  5 20:36:00 2022
5,44.0,21.66,823.18,1009.5860537864021,40,-40,1008,4,2123,92,3051,DD:51:1E:E1:15:D4,Thu May  5 20:36:03 2022
5,43.67,21.66,823.18,1017.6364773336302,32,-48,1016,4,2123,92,3052,DD:51:1E:E1:15:D4,Thu May  5 20:36:06 2022
5,43.3,21.66,823.18,1009.3007480429211,32,-40,1008,4,2123,92,3053,DD:51:1E:E1:15:D4,Thu May  5 20:36:09 2022
5,43.02,21.67,823.18,1017.2905189767572,32,-40,1016,4,2123,92,3054,DD:51:1E:E1:15:D4,Thu May  5 20:36:12 2022
5,42.86,21.62,823.18,1001.3111404553532,32,-40,1000,4,2123,92,3055,DD:51:1E:E1:15:D4,Thu May  5 20:36:15 2022
5,42.76,21.7,823.18,1009.3007480429211,32,-40,1008,4,2123,92,3056,DD:51:1E:E1:15:D4,Thu May  5 20:36:18 2022
5,42.64,21.68,823.18,1009.649444114144,32,-48,1008,4,2123,92,3057,DD:51:1E:E1:15:D4,Thu May  5 20:36:21 2022
5,42.57,21.73,823.18,1009.3007480429211,32,-40,1008,4,2123,92,3058,DD:51:1E:E1:15:D4,Thu May  5 20:36:24 2022
5,42.48,21.68,823.18,1009.3007480429211,32,-40,1008,4,2123,92,3059,DD:51:1E:E1:15:D4,Thu May  5 20:36:27 2022
5,42.38,21.68,823.18,1017.5735845628069,40,-40,1016,4,2123,92,3060,DD:51:1E:E1:15:D4,Thu May  5 20:36:30 2022
5,42.3,21.68,823.18,1009.5860537864021,40,-40,1008,4,2123,92,3061,DD:51:1E:E1:15:D4,Thu May  5 20:36:33 2022
5,42.23,21.71,823.18,1009.5860537864021,40,-40,1008,4,2123,92,3062,DD:51:1E:E1:15:D4,Thu May  5 20:36:36 2022
5,42.15,21.68,823.18,1009.3007480429211,32,-40,1008,4,2123,92,3063,DD:51:1E:E1:15:D4,Thu May  5 20:36:39 2022
5,42.11,21.7,823.18,1017.5735845628069,40,-40,1016,4,2123,92,3064,DD:51:1E:E1:15:D4,Thu May  5 20:36:42 2022
5,42.12,21.73,823.18,1009.5860537864021,40,-40,1008,4,2123,92,3065,DD:51:1E:E1:15:D4,Thu May  5 20:36:45 2022
5,42.09,21.71,823.18,1017.5735845628069,40,-40,1016,4,2123,92,3066,DD:51:1E:E1:15:D4,Thu May  5 20:36:48 2022
5,42.08,21.77,823.18,1009.5860537864021,40,-40,1008,4,2130,92,3067,DD:51:1E:E1:15:D4,Thu May  5 20:36:51 2022
5,42.36,21.75,823.18,1009.5860537864021,40,-40,1008,4,2130,92,3068,DD:51:1E:E1:15:D4,Thu May  5 20:36:54 2022
5,42.33,21.73,823.18,1009.5860537864021,40,-40,1008,4,2130,92,3069,DD:51:1E:E1:15:D4,Thu May  5 20:36:57 2022
5,42.26,21.73,823.18,1001.9500985578075,40,-48,1000,4,2130,92,3070,DD:51:1E:E1:15:D4,Thu May  5 20:37:00 2022
5,42.24,21.75,823.18,1017.2905189767572,32,-40,1016,4,2130,92,3071,DD:51:1E:E1:15:D4,Thu May  5 20:37:03 2022
5,42.24,21.74,823.18,1009.5860537864021,40,-40,1008,4,2130,92,3072,DD:51:1E:E1:15:D4,Thu May  5 20:37:06 2022
5,42.25,21.78,823.18,1009.3007480429211,32,-40,1008,4,2130,92,3073,DD:51:1E:E1:15:D4,Thu May  5 20:37:09 2022
5,42.31,21.73,823.18,1017.5735845628069,40,-40,1016,4,2130,92,3074,DD:51:1E:E1:15:D4,Thu May  5 20:37:12 2022
5,42.33,21.73,823.18,1009.9346513512644,40,-48,1008,4,2130,92,3075,DD:51:1E:E1:15:D4,Thu May  5 20:37:15 2022
5,42.3,21.73,823.18,1009.5860537864021,40,-40,1008,4,2130,92,3076,DD:51:1E:E1:15:D4,Thu May  5 20:37:18 2022
5,42.3,21.72,823.18,1009.3007480429211,32,-40,1008,4,2130,92,3077,DD:51:1E:E1:15:D4,Thu May  5 20:37:21 2022
5,42.25,21.75,823.18,1009.5860537864021,40,-40,1008,4,2130,92,3078,DD:51:1E:E1:15:D4,Thu May  5 20:37:24 2022
5,42.25,21.7,823.18,1009.3007480429211,32,-40,1008,4,2130,92,3079,DD:51:1E:E1:15:D4,Thu May  5 20:37:27 2022
5,42.18,21.75,823.18,1009.3007480429211,32,-40,1008,4,2130,92,3080,DD:51:1E:E1:15:D4,Thu May  5 20:37:30 2022
5,42.2,21.74,823.18,1009.5860537864021,40,-40,1008,4,2130,92,3081,DD:51:1E:E1:15:D4,Thu May  5 20:37:33 2022
5,42.11,21.73,823.18,1017.2905189767572,32,-40,1016,4,2130,92,3082,DD:51:1E:E1:15:D4,Thu May  5 20:37:36 2022
5,42.1,21.77,823.18,1017.5735845628069,40,-40,1016,4,2130,92,3083,DD:51:1E:E1:15:D4,Thu May  5 20:37:39 2022
5,42.05,21.77,823.18,1017.0703023881879,24,-40,1016,4,2130,92,3084,DD:51:1E:E1:15:D4,Thu May  5 20:37:42 2022
5,41.95,21.75,823.18,1009.649444114144,32,-48,1008,4,2130,93,3085,DD:51:1E:E1:15:D4,Thu May  5 20:37:45 2022
5,42.53,21.75,823.18,1017.6364773336302,32,-48,1016,4,2130,93,3086,DD:51:1E:E1:15:D4,Thu May  5 20:37:48 2022
5,43.54,21.77,823.18,1017.2905189767572,32,-40,1016,4,2127,93,3087,DD:51:1E:E1:15:D4,Thu May  5 20:37:51 2022
5,43.94,21.77,823.18,993.6115941352537,40,-40,992,4,2127,93,3088,DD:51:1E:E1:15:D4,Thu May  5 20:37:54 2022
5,43.77,21.75,823.18,1009.3007480429211,32,-40,1008,4,2127,93,3089,DD:51:1E:E1:15:D4,Thu May  5 20:37:57 2022
5,43.42,21.75,823.18,1001.5987220439132,40,-40,1000,4,2127,93,3090,DD:51:1E:E1:15:D4,Thu May  5 20:38:00 2022
5,44.01,21.8,823.18,1009.3007480429211,32,-40,1008,4,2127,93,3091,DD:51:1E:E1:15:D4,Thu May  5 20:38:03 2022
5,45.48,21.77,823.18,1009.3007480429211,32,-40,1008,4,2127,93,3092,DD:51:1E:E1:15:D4,Thu May  5 20:38:06 2022
5,46.1,21.75,823.18,1001.3111404553532,32,-40,1000,4,2127,93,3093,DD:51:1E:E1:15:D4,Thu May  5 20:38:09 2022
5,47.84,21.71,823.18,1009.3007480429211,32,-40,1008,4,2127,93,3094,DD:51:1E:E1:15:D4,Thu May  5 20:38:12 2022
5,48.95,21.75,823.18,1009.9346513512644,40,-48,1008,4,2127,93,3095,DD:51:1E:E1:15:D4,Thu May  5 20:38:15 2022
5,49.16,21.7,823.18,1017.5735845628069,40,-40,1016,4,2127,93,3096,DD:51:1E:E1:15:D4,Thu May  5 20:38:18 2022
5,48.78,21.72,823.18,1009.5860537864021,40,-40,1008,4,2127,93,3097,DD:51:1E:E1:15:D4,Thu May  5 20:38:21 2022
5,47.97,21.71,823.18,1009.3007480429211,32,-40,1008,4,2127,93,3098,DD:51:1E:E1:15:D4,Thu May  5 20:38:24 2022
5,47.07,21.68,823.18,1009.9346513512644,40,-48,1008,4,2127,93,3099,DD:51:1E:E1:15:D4,Thu May  5 20:38:27 2022
5,46.07,21.74,823.18,1017.5735845628069,40,-40,1016,4,2127,93,3100,DD:51:1E:E1:15:D4,Thu May  5 20:38:30 2022
5,45.62,21.77,823.18,1017.6364773336302,32,-48,1016,4,2127,93,3101,DD:51:1E:E1:15:D4,Thu May  5 20:38:33 2022
5,45.21,21.68,823.18,1001.3111404553532,32,-40,1000,4,2127,93,3102,DD:51:1E:E1:15:D4,Thu May  5 20:38:36 2022
5,44.68,21.74,823.18,1009.3007480429211,32,-40,1008,4,2127,93,3103,DD:51:1E:E1:15:D4,Thu May  5 20:38:39 2022
5,44.12,21.71,823.18,1017.6364773336302,32,-48,1016,4,2127,93,3104,DD:51:1E:E1:15:D4,Thu May  5 20:38:42 2022
5,43.64,21.7,823.18,1017.5735845628069,40,-40,1016,4,2127,93,3105,DD:51:1E:E1:15:D4,Thu May  5 20:38:45 2022
5,43.37,21.76,823.18,1009.3007480429211,32,-40,1008,4,2127,93,3106,DD:51:1E:E1:15:D4,Thu May  5 20:38:48 2022
5,43.19,21.71,823.18,1001.5987220439132,40,-40,1000,4,2130,93,3107,DD:51:1E:E1:15:D4,Thu May  5 20:38:51 2022
5,43.14,21.78,823.18,1009.5860537864021,40,-40,1008,4,2130,93,3108,DD:51:1E:E1:15:D4,Thu May  5 20:38:54 2022
5,42.98,21.73,823.18,1009.5860537864021,40,-40,1008,4,2130,93,3109,DD:51:1E:E1:15:D4,Thu May  5 20:38:57 2022
5,42.78,21.73,823.18,1001.9500985578075,40,-48,1000,4,2130,93,3110,DD:51:1E:E1:15:D4,Thu May  5 20:39:00 2022
5,42.66,21.75,823.18,1009.9346513512644,40,-48,1008,4,2130,93,3111,DD:51:1E:E1:15:D4,Thu May  5 20:39:03 2022
5,42.53,21.75,823.18,1009.3007480429211,32,-40,1008,4,2130,93,3112,DD:51:1E:E1:15:D4,Thu May  5 20:39:06 2022
5,42.31,21.76,823.18,1017.5735845628069,40,-40,1016,4,2130,93,3113,DD:51:1E:E1:15:D4,Thu May  5 20:39:09 2022
5,42.06,21.73,823.18,993.9657941800613,40,-48,992,4,2130,93,3114,DD:51:1E:E1:15:D4,Thu May  5 20:39:12 2022
5,41.95,21.74,823.18,1009.5860537864021,40,-40,1008,4,2130,93,3115,DD:51:1E:E1:15:D4,Thu May  5 20:39:15 2022
5,41.92,21.81,823.18,1001.9500985578075,40,-48,1000,4,2130,93,3116,DD:51:1E:E1:15:D4,Thu May  5 20:39:18 2022
5,41.8,21.79,823.18,1017.4163356266696,24,-48,1016,4,2130,93,3117,DD:51:1E:E1:15:D4,Thu May  5 20:39:21 2022
5,41.65,21.79,823.18,1009.5860537864021,40,-40,1008,4,2130,93,3118,DD:51:1E:E1:15:D4,Thu May  5 20:39:24 2022
5,41.61,21.79,823.18,1009.3007480429211,32,-40,1008,4,2130,93,3119,DD:51:1E:E1:15:D4,Thu May  5 20:39:27 2022
5,41.7,21.71,823.18,1017.6364773336302,32,-48,1016,4,2130,93,3120,DD:51:1E:E1:15:D4,Thu May  5 20:39:30 2022
5,42.07,21.82,823.18,1009.649444114144,32,-48,1008,4,2130,93,3121,DD:51:1E:E1:15:D4,Thu May  5 20:39:33 2022
5,43.79,21.71,823.18,1001.3111404553532,32,-40,1000,4,2130,93,3122,DD:51:1E:E1:15:D4,Thu May  5 20:39:36 2022
5,46.21,21.68,823.18,1009.5860537864021,40,-40,1008,4,2130,93,3123,DD:51:1E:E1:15:D4,Thu May  5 20:39:39 2022
5,46.56,21.66,823.18,1009.9346513512644,40,-48,1008,4,2130,93,3124,DD:51:1E:E1:15:D4,Thu May  5 20:39:42 2022
5,47.33,21.63,823.18,1009.9346513512644,40,-48,1008,4,2130,93,3125,DD:51:1E:E1:15:D4,Thu May  5 20:39:45 2022
5,48.4,21.68,823.18,1009.5860537864021,40,-40,1008,4,2130,93,3126,DD:51:1E:E1:15:D4,Thu May  5 20:39:48 2022
5,48.97,21.62,823.18,1009.3007480429211,32,-40,1008,4,2130,93,3127,DD:51:1E:E1:15:D4,Thu May  5 20:39:51 2022
5,48.24,21.65,823.18,1009.5860537864021,40,-40,1008,4,2057,93,3128,DD:51:1E:E1:15:D4,Thu May  5 20:39:54 2022
5,47.04,21.62,823.18,1017.2905189767572,32,-40,1016,4,2057,93,3129,DD:51:1E:E1:15:D4,Thu May  5 20:39:57 2022
5,46.43,21.64,823.18,1009.3007480429211,32,-40,1008,4,2057,93,3130,DD:51:1E:E1:15:D4,Thu May  5 20:40:00 2022
5,45.91,21.66,823.18,1009.649444114144,32,-48,1008,4,2057,93,3131,DD:51:1E:E1:15:D4,Thu May  5 20:40:03 2022
5,45.47,21.66,823.18,1009.015361627364,32,-32,1008,4,2057,93,3132,DD:51:1E:E1:15:D4,Thu May  5 20:40:06 2022
5,45.16,21.68,823.18,1009.649444114144,32,-48,1008,4,2057,93,3133,DD:51:1E:E1:15:D4,Thu May  5 20:40:09 2022
5,44.8,21.7,823.18,1009.078787805987,24,-40,1008,4,2057,93,3134,DD:51:1E:E1:15:D4,Thu May  5 20:40:12 2022
5,44.31,21.7,823.18,1017.5735845628069,40,-40,1016,4,2057,93,3135,DD:51:1E:E1:15:D4,Thu May  5 20:40:15 2022
5,43.78,21.7,823.18,1009.5860537864021,40,-40,1008,4,2057,93,3136,DD:51:1E:E1:15:D4,Thu May  5 20:40:18 2022
5,43.44,21.68,823.18,1009.3007480429211,32,-40,1008,4,2057,93,3137,DD:51:1E:E1:15:D4,Thu May  5 20:40:21 2022
5,43.18,21.66,823.18,1017.0073746045306,32,-32,1016,4,2057,93,3138,DD:51:1E:E1:15:D4,Thu May  5 20:40:24 2022
5,43.02,21.67,823.18,1009.3007480429211,32,-40,1008,4,2057,93,3139,DD:51:1E:E1:15:D4,Thu May  5 20:40:27 2022
5,42.95,21.7,823.18,1009.5860537864021,40,-40,1008,4,2057,93,3140,DD:51:1E:E1:15:D4,Thu May  5 20:40:30 2022
5,43.0,21.7,823.18,1009.9346513512644,40,-48,1008,4,2057,93,3141,DD:51:1E:E1:15:D4,Thu May  5 20:40:33 2022
5,42.8,21.73,823.18,993.3217001555942,32,-40,992,4,2057,93,3142,DD:51:1E:E1:15:D4,Thu May  5 20:40:36 2022
5,44.97,21.68,823.18,1017.2905189767572,32,-40,1016,4,2057,93,3143,DD:51:1E:E1:15:D4,Thu May  5 20:40:39 2022
5,46.63,21.64,823.18,1009.5860537864021,40,-40,1008,4,2057,93,3144,DD:51:1E:E1:15:D4,Thu May  5 20:40:42 2022
5,46.71,21.68,823.18,1017.6364773336302,32,-48,1016,4,2057,93,3145,DD:51:1E:E1:15:D4,Thu May  5 20:40:45 2022
5,47.43,21.68,823.18,1009.5860537864021,40,-40,1008,4,2057,93,3146,DD:51:1E:E1:15:D4,Thu May  5 20:40:48 2022
5,47.17,21.64,823.18,1001.5987220439132,40,-40,1000,4,2057,93,3147,DD:51:1E:E1:15:D4,Thu May  5 20:40:51 2022
5,46.37,21.66,823.18,1001.9500985578075,40,-48,1000,4,2130,93,3148,DD:51:1E:E1:15:D4,Thu May  5 20:40:54 2022
5,46.96,21.61,823.18,1009.3007480429211,32,-40,1008,4,2130,93,3149,DD:51:1E:E1:15:D4,Thu May  5 20:40:57 2022
5,48.13,21.61,823.18,1009.3007480429211,32,-40,1008,4,2130,93,3150,DD:51:1E:E1:15:D4,Thu May  5 20:41:00 2022
5,47.82,21.61,823.18,1009.3007480429211,32,-40,1008,4,2130,93,3151,DD:51:1E:E1:15:D4,Thu May  5 20:41:03 2022
5,47.29,21.59,823.18,1017.5735845628069,40,-40,1016,4,2130,93,3152,DD:51:1E:E1:15:D4,Thu May  5 20:41:06 2022
5,46.95,21.62,823.18,1017.6364773336302,32,-48,1016,4,2130,93,3153,DD:51:1E:E1:15:D4,Thu May  5 20:41:09 2022
5,46.88,21.64,823.18,1009.649444114144,32,-48,1008,4,2130,93,3154,DD:51:1E:E1:15:D4,Thu May  5 20:41:12 2022
5,46.7,21.62,823.18,1017.5735845628069,40,-40,1016,4,2130,93,3155,DD:51:1E:E1:15:D4,Thu May  5 20:41:15 2022
5,45.66,21.66,823.18,1009.015361627364,32,-32,1008,4,2130,93,3156,DD:51:1E:E1:15:D4,Thu May  5 20:41:18 2022
5,44.99,21.68,823.18,1009.3007480429211,32,-40,1008,4,2130,93,3157,DD:51:1E:E1:15:D4,Thu May  5 20:41:21 2022
5,44.45,21.65,823.18,1009.9346513512644,40,-48,1008,4,2130,93,3158,DD:51:1E:E1:15:D4,Thu May  5 20:41:24 2022
5,44.18,21.68,823.18,1009.5860537864021,40,-40,1008,4,2130,93,3159,DD:51:1E:E1:15:D4,Thu May  5 20:41:27 2022
5,43.83,21.68,823.18,1009.3007480429211,32,-40,1008,4,2130,93,3160,DD:51:1E:E1:15:D4,Thu May  5 20:41:30 2022
5,43.44,21.66,823.18,1017.2905189767572,32,-40,1016,4,2130,93,3161,DD:51:1E:E1:15:D4,Thu May  5 20:41:33 2022
5,43.1,21.68,823.18,1017.2905189767572,32,-40,1016,4,2130,93,3162,DD:51:1E:E1:15:D4,Thu May  5 20:41:36 2022
5,42.84,21.63,823.18,1009.3007480429211,32,-40,1008,4,2130,93,3163,DD:51:1E:E1:15:D4,Thu May  5 20:41:39 2022
5,42.57,21.64,823.18,1009.5860537864021,40,-40,1008,4,2130,93,3164,DD:51:1E:E1:15:D4,Thu May  5 20:41:42 2022
5,42.35,21.68,823.18,1009.5860537864021,40,-40,1008,4,2130,93,3165,DD:51:1E:E1:15:D4,Thu May  5 20:41:45 2022
5,42.17,21.64,823.18,1009.3007480429211,32,-40,1008,4,2130,93,3166,DD:51:1E:E1:15:D4,Thu May  5 20:41:48 2022
5,42.06,21.66,823.18,1009.5860537864021,40,-40,1008,4,2130,93,3167,DD:51:1E:E1:15:D4,Thu May  5 20:41:51 2022
5,41.97,21.7,823.18,1009.3007480429211,32,-40,1008,4,2127,93,3168,DD:51:1E:E1:15:D4,Thu May  5 20:41:54 2022
5,41.85,21.68,823.18,1017.5735845628069,40,-40,1016,4,2127,93,3169,DD:51:1E:E1:15:D4,Thu May  5 20:41:57 2022
5,41.88,21.66,823.18,1001.3111404553532,32,-40,1000,4,2127,93,3170,DD:51:1E:E1:15:D4,Thu May  5 20:42:00 2022
5,42.2,21.71,823.18,1009.3007480429211,32,-40,1008,4,2127,93,3171,DD:51:1E:E1:15:D4,Thu May  5 20:42:03 2022
5,42.37,21.7,823.18,1017.5735845628069,40,-40,1016,4,2127,93,3172,DD:51:1E:E1:15:D4,Thu May  5 20:42:06 2022
5,42.18,21.67,823.18,1009.3007480429211,32,-40,1008,4,2127,93,3173,DD:51:1E:E1:15:D4,Thu May  5 20:42:09 2022
5,42.05,21.71,823.18,1017.2905189767572,32,-40,1016,4,2127,93,3174,DD:51:1E:E1:15:D4,Thu May  5 20:42:12 2022
5,42.16,21.7,823.18,1017.6364773336302,32,-48,1016,4,2127,93,3175,DD:51:1E:E1:15:D4,Thu May  5 20:42:15 2022
5,42.81,21.73,823.18,1001.9500985578075,40,-48,1000,4,2127,93,3176,DD:51:1E:E1:15:D4,Thu May  5 20:42:18 2022
5,42.96,21.7,823.18,1009.5860537864021,40,-40,1008,4,2127,93,3177,DD:51:1E:E1:15:D4,Thu May  5 20:42:21 2022
5,42.62,21.68,823.18,1009.9346513512644,40,-48,1008,4,2127,93,3178,DD:51:1E:E1:15:D4,Thu May  5 20:42:24 2022
5,42.4,21.68,823.18,1009.9346513512644,40,-48,1008,4,2127,93,3179,DD:51:1E:E1:15:D4,Thu May  5 20:42:27 2022
5,42.2,21.71,823.18,1009.5860537864021,40,-40,1008,4,2127,93,3180,DD:51:1E:E1:15:D4,Thu May  5 20:42:30 2022
5,42.09,21.7,823.18,1017.2905189767572,32,-40,1016,4,2127,93,3181,DD:51:1E:E1:15:D4,Thu May  5 20:42:33 2022
5,42.35,21.7,823.18,1009.015361627364,32,-32,1008,4,2127,93,3182,DD:51:1E:E1:15:D4,Thu May  5 20:42:36 2022
5,42.36,21.71,823.18,1001.6626178509408,32,-48,1000,4,2127,93,3183,DD:51:1E:E1:15:D4,Thu May  5 20:42:39 2022
5,42.2,21.72,823.18,1009.3007480429211,32,-40,1008,4,2127,93,3184,DD:51:1E:E1:15:D4,Thu May  5 20:42:42 2022
5,42.3,21.75,823.18,1009.3007480429211,32,-40,1008,4,2127,93,3185,DD:51:1E:E1:15:D4,Thu May  5 20:42:45 2022
5,42.2,21.76,823.18,1017.2905189767572,32,-40,1016,4,2127,93,3186,DD:51:1E:E1:15:D4,Thu May  5 20:42:48 2022
5,42.1,21.72,823.18,1009.3007480429211,32,-40,1008,4,2127,93,3187,DD:51:1E:E1:15:D4,Thu May  5 20:42:51 2022
5,42.06,21.73,823.18,1017.9194467147191,40,-48,1016,4,2127,93,3188,DD:51:1E:E1:15:D4,Thu May  5 20:42:54 2022
5,41.97,21.75,823.18,1009.649444114144,32,-48,1008,4,2127,93,3189,DD:51:1E:E1:15:D4,Thu May  5 20:42:57 2022
5,41.81,21.77,823.18,1009.5860537864021,40,-40,1008,4,2127,93,3190,DD:51:1E:E1:15:D4,Thu May  5 20:43:00 2022
5,41.66,21.72,823.18,1009.5860537864021,40,-40,1008,4,2127,93,3191,DD:51:1E:E1:15:D4,Thu May  5 20:43:03 2022
5,41.62,21.75,823.18,1009.5860537864021,40,-40,1008,4,2127,93,3192,DD:51:1E:E1:15:D4,Thu May  5 20:43:06 2022
5,41.59,21.73,823.18,1017.6364773336302,32,-48,1016,4,2127,93,3193,DD:51:1E:E1:15:D4,Thu May  5 20:43:09 2022
5,41.59,21.79,823.18,1009.649444114144,32,-48,1008,4,2127,93,3194,DD:51:1E:E1:15:D4,Thu May  5 20:43:12 2022
